Date,Rate,Currency,Factor
29/5/21,0.301031,KWD,3.321917012
4/6/21,0.30065,KWD,3.326126725
13/6/21,0.300661,KWD,3.326005036
14/6/21,0.30092,KWD,3.323142363
17/6/21,0.301238,KWD,3.319634309
26/6/21,0.301321,KWD,3.318719903
27/6/21,0.301256,KWD,3.319435961
2/7/21,0.30126,KWD,3.319391887
7/7/21,0.301171,KWD,3.320372811
8/7/21,0.301102,KWD,3.321133702
13/7/21,0.300743,KWD,3.325098174
21/7/21,0.300776,KWD,3.324733356
26/7/21,0.300999,KWD,3.322270174
2/8/21,0.301329,KWD,3.318631794
11/8/21,0.300989,KWD,3.322380552
17/8/21,0.300553,KWD,3.327200194
24/8/21,0.301481,KWD,3.316958614
25/8/21,0.30112,KWD,3.320935175
28/8/21,0.301205,KWD,3.319998008
2/9/21,0.301117,KWD,3.320968262
4/9/21,0.300489,KWD,3.327908842
14/9/21,0.300814,KWD,3.324313363
17/9/21,0.300975,KWD,3.322535094
24/9/21,0.301686,KWD,3.314704693
28/9/21,0.301214,KWD,3.319898809
4/10/21,0.301625,KWD,3.315375052
11/10/21,0.301475,KWD,3.317024629
12/10/21,0.302612,KWD,3.304561617
20/10/21,0.301429,KWD,3.317530828
27/10/21,0.302161,KWD,3.309493945
5/11/21,0.302294,KWD,3.30803787
8/11/21,0.302575,KWD,3.304965711
11/11/21,0.302608,KWD,3.304605298
14/11/21,0.302676,KWD,3.303862876
15/11/21,0.302061,KWD,3.310589583
17/11/21,0.30322,KWD,3.297935492
21/11/21,0.303226,KWD,3.297870235
1/12/21,0.302485,KWD,3.305949055
11/12/21,0.303542,KWD,3.294437014
21/12/21,0.30369,KWD,3.292831506
26/12/21,0.303697,KWD,3.292755608
2/1/22,0.302401,KWD,3.306867371
4/1/22,0.303406,KWD,3.295913726
9/1/22,0.303371,KWD,3.296293977
17/1/22,0.302651,KWD,3.304135787
23/1/22,0.30274,KWD,3.303164432
2/2/22,0.302539,KWD,3.305358979
7/2/22,0.302893,KWD,3.301495908
13/2/22,0.303083,KWD,3.29942623
15/2/22,0.303333,KWD,3.296706919
17/2/22,0.303248,KWD,3.297630982
20/2/22,0.302409,KWD,3.306779891
1/3/22,0.303867,KWD,3.290913459
9/3/22,0.304137,KWD,3.287991925
13/3/22,0.303954,KWD,3.289971509
17/3/22,0.304177,KWD,3.287559546
20/3/22,0.303553,KWD,3.294317632
26/3/22,0.304452,KWD,3.284590017
3/4/22,0.304825,KWD,3.280570819
11/4/22,0.305303,KWD,3.275434568
21/4/22,0.306004,KWD,3.267931138
28/4/22,0.306695,KWD,3.260568317
30/4/22,0.306939,KWD,3.257976341
7/5/20,421.750252,KZT,0.002371071
15/5/20,422.790866,KZT,0.002365236
18/5/20,420.896282,KZT,0.002375882
25/5/20,415.979309,KZT,0.002403966
29/5/20,412.969856,KZT,0.002421484
2/6/20,401.809383,KZT,0.002488742
8/6/20,397.232524,KZT,0.002517417
9/6/20,400.991178,KZT,0.00249382
14/6/20,404.298093,KZT,0.002473423
22/6/20,402.933344,KZT,0.0024818
28/6/20,402.324214,KZT,0.002485558
30/6/20,405.991964,KZT,0.002463103
4/7/20,407.046012,KZT,0.002456725
8/7/20,410.333952,KZT,0.002437039
17/7/20,414.112403,KZT,0.002414803
27/7/20,414.918153,KZT,0.002410114
30/7/20,421.708956,KZT,0.002371304
3/8/20,422.393085,KZT,0.002367463
6/8/20,419.233166,KZT,0.002385307
10/8/20,419.442568,KZT,0.002384117
11/8/20,418.75091,KZT,0.002388055
14/8/20,419.569198,KZT,0.002383397
19/8/20,418.590754,KZT,0.002388968
29/8/20,420.373046,KZT,0.002378839
7/9/20,424.040699,KZT,0.002358264
9/9/20,427.383714,KZT,0.002339818
17/9/20,424.408109,KZT,0.002356223
20/9/20,421.859881,KZT,0.002370455
28/9/20,430.871883,KZT,0.002320876
1/10/20,429.36278,KZT,0.002329033
9/10/20,427.331862,KZT,0.002340102
13/10/20,428.986121,KZT,0.002331078
21/10/20,427.854638,KZT,0.002337242
29/10/20,433.035694,KZT,0.002309278
30/10/20,432.879435,KZT,0.002310112
1/11/20,432.879428,KZT,0.002310112
3/11/20,433.360326,KZT,0.002307549
9/11/20,431.562618,KZT,0.002317161
16/11/20,429.066867,KZT,0.002330639
26/11/20,423.488032,KZT,0.002361342
28/11/20,424.528891,KZT,0.002355552
29/11/20,424.52871,KZT,0.002355553
7/12/20,421.851304,KZT,0.002370504
9/12/20,420.239396,KZT,0.002379596
12/12/20,419.341451,KZT,0.002384692
13/12/20,419.341565,KZT,0.002384691
14/12/20,419.132186,KZT,0.002385882
20/12/20,419.638161,KZT,0.002383005
30/12/20,421.566101,KZT,0.002372107
7/1/21,419.286733,KZT,0.002385003
12/1/21,420.247013,KZT,0.002379553
22/1/21,420.955783,KZT,0.002375546
23/1/21,420.955783,KZT,0.002375546
31/1/21,423.423748,KZT,0.0023617
5/2/21,422.79509,KZT,0.002365212
6/2/21,422.79509,KZT,0.002365212
7/2/21,420.501829,KZT,0.002378111
15/2/21,417.301086,KZT,0.002396351
18/2/21,416.638989,KZT,0.002400159
22/2/21,416.882095,KZT,0.00239876
3/3/21,419.726085,KZT,0.002382506
6/3/21,419.786326,KZT,0.002382164
7/3/21,419.786351,KZT,0.002382164
10/3/21,420.13901,KZT,0.002380165
11/3/21,419.532437,KZT,0.002383606
21/3/21,420.8265,KZT,0.002376276
25/3/21,421.765551,KZT,0.002370985
2/4/21,426.279196,KZT,0.00234588
7/4/21,427.325377,KZT,0.002340137
15/4/21,431.804001,KZT,0.002315866
24/4/21,430.492309,KZT,0.002322922
26/4/21,430.462372,KZT,0.002323083
30/4/21,429.971175,KZT,0.002325737
8/5/21,426.533828,KZT,0.00234448
11/5/21,427.431285,KZT,0.002339557
17/5/21,427.77519,KZT,0.002337676
21/5/21,428.737121,KZT,0.002332432
22/5/21,428.737121,KZT,0.002332432
23/5/21,428.73697,KZT,0.002332432
31/5/21,428.397231,KZT,0.002334282
2/6/21,428.882271,KZT,0.002331642
6/6/21,427.540984,KZT,0.002338957
11/6/21,427.313613,KZT,0.002340202
17/6/21,427.911856,KZT,0.00233693
25/6/21,426.535855,KZT,0.002344469
4/7/21,425.436314,KZT,0.002350528
14/7/21,426.716384,KZT,0.002343477
19/7/21,427.649797,KZT,0.002338362
22/7/21,426.490757,KZT,0.002344717
23/7/21,425.97594,KZT,0.00234755
26/7/21,426.117063,KZT,0.002346773
27/7/21,425.090241,KZT,0.002352442
1/8/21,425.183142,KZT,0.002351928
11/8/21,425.956738,KZT,0.002347656
20/8/21,426.753243,KZT,0.002343275
26/8/21,426.641285,KZT,0.002343889
27/8/21,427.096525,KZT,0.002341391
6/9/21,425.094596,KZT,0.002352418
13/9/21,426.290813,KZT,0.002345816
21/9/21,426.220858,KZT,0.002346201
22/9/21,425.846939,KZT,0.002348262
26/9/21,425.422284,KZT,0.002350606
2/10/21,426.520442,KZT,0.002344554
7/10/21,426.036185,KZT,0.002347218
17/10/21,425.977364,KZT,0.002347543
23/10/21,424.758605,KZT,0.002354278
1/11/21,427.639735,KZT,0.002338417
2/11/21,428.015698,KZT,0.002336363
5/11/21,429.323127,KZT,0.002329248
9/11/21,429.441122,KZT,0.002328608
19/11/21,432.840587,KZT,0.002310319
25/11/21,432.525648,KZT,0.002312002
1/12/21,435.873507,KZT,0.002294244
10/12/21,435.655839,KZT,0.00229539
15/12/21,437.995578,KZT,0.002283128
19/12/21,440.577999,KZT,0.002269746
22/12/21,436.848145,KZT,0.002289125
23/12/21,435.446529,KZT,0.002296493
29/12/21,435.646205,KZT,0.002295441
2/1/22,434.691622,KZT,0.002300481
8/1/22,435.191196,KZT,0.002297841
10/1/22,435.296981,KZT,0.002297282
16/1/22,434.829276,KZT,0.002299753
26/1/22,434.990179,KZT,0.002298902
5/2/22,431.764366,KZT,0.002316078
12/2/22,431.540703,KZT,0.002317279
21/2/22,427.156306,KZT,0.002341063
27/2/22,456.747511,KZT,0.002189393
4/3/22,512.828004,KZT,0.001949972
6/3/22,512.720137,KZT,0.001950382
13/3/22,523.661073,KZT,0.001909632
16/3/22,509.923852,KZT,0.001961077
19/3/22,508.109742,KZT,0.001968079
23/3/22,508.530974,KZT,0.001966449
1/4/22,475.485804,KZT,0.002103112
4/4/22,467.435249,KZT,0.002139334
6/4/22,464.725628,KZT,0.002151807
16/4/22,453.180942,KZT,0.002206624
24/4/22,445.044939,KZT,0.002246964
4/5/22,439.535555,KZT,0.002275129
6/5/20,188.946758,LKR,0.005292496
11/5/20,186.477636,LKR,0.005362573
15/5/20,187.498936,LKR,0.005333364
22/5/20,187.190709,LKR,0.005342145
30/5/20,186.167204,LKR,0.005371515
31/5/20,186.167204,LKR,0.005371515
8/6/20,185.069538,LKR,0.005403374
12/6/20,185.366461,LKR,0.005394719
16/6/20,186.156345,LKR,0.005371829
25/6/20,186.342577,LKR,0.00536646
4/7/20,185.847514,LKR,0.005380755
9/7/20,185.886936,LKR,0.005379614
14/7/20,185.859106,LKR,0.00538042
24/7/20,185.681886,LKR,0.005385555
2/8/20,185.682239,LKR,0.005385545
4/8/20,185.545749,LKR,0.005389506
8/8/20,185.782641,LKR,0.005382634
15/8/20,183.653346,LKR,0.005445041
17/8/20,183.801548,LKR,0.005440651
24/8/20,185.020276,LKR,0.005404813
26/8/20,186.190939,LKR,0.005370831
31/8/20,185.742572,LKR,0.005383795
2/9/20,185.175784,LKR,0.005400274
11/9/20,184.504796,LKR,0.005419913
15/9/20,184.457351,LKR,0.005421307
19/9/20,185.481971,LKR,0.00539136
27/9/20,185.309252,LKR,0.005396385
1/10/20,184.859093,LKR,0.005409526
2/10/20,184.583073,LKR,0.005417615
11/10/20,184.220372,LKR,0.005428281
12/10/20,184.280622,LKR,0.005426507
18/10/20,184.252894,LKR,0.005427323
22/10/20,184.449867,LKR,0.005421527
25/10/20,184.268647,LKR,0.005426859
30/10/20,184.295858,LKR,0.005426058
1/11/20,184.295855,LKR,0.005426058
11/11/20,184.607093,LKR,0.00541691
18/11/20,184.787159,LKR,0.005411631
24/11/20,185.602291,LKR,0.005387865
29/11/20,185.295262,LKR,0.005396792
4/12/20,185.653021,LKR,0.005386392
13/12/20,186.695475,LKR,0.005356316
18/12/20,186.809964,LKR,0.005353034
26/12/20,189.835596,LKR,0.005267716
27/12/20,189.835546,LKR,0.005267717
30/12/20,185.506694,LKR,0.005390641
1/1/21,186.166807,LKR,0.005371527
4/1/21,186.914005,LKR,0.005350054
10/1/21,188.396056,LKR,0.005307967
14/1/21,192.51899,LKR,0.005194293
17/1/21,193.704612,LKR,0.0051625
26/1/21,195.412976,LKR,0.005117367
3/2/21,193.618318,LKR,0.005164801
5/2/21,193.505674,LKR,0.005167807
10/2/21,197.108838,LKR,0.005073339
12/2/21,194.27969,LKR,0.005147218
21/2/21,195.822672,LKR,0.005106661
22/2/21,193.501585,LKR,0.005167916
26/2/21,194.443785,LKR,0.005142875
5/3/21,195.90804,LKR,0.005104436
8/3/21,196.332847,LKR,0.005093391
13/3/21,196.409332,LKR,0.005091408
18/3/21,197.430614,LKR,0.005065071
23/3/21,198.443218,LKR,0.005039225
30/3/21,198.994043,LKR,0.005025276
2/4/21,198.879854,LKR,0.005028161
12/4/21,201.54061,LKR,0.004961779
16/4/21,200.929464,LKR,0.004976871
25/4/21,193.860077,LKR,0.00515836
27/4/21,195.051583,LKR,0.005126849
29/4/21,193.795537,LKR,0.005160078
7/5/21,196.967316,LKR,0.005076984
17/5/21,197.035718,LKR,0.005075222
26/5/21,198.606342,LKR,0.005035086
1/6/21,197.524221,LKR,0.00506267
11/6/21,198.163141,LKR,0.005046347
14/6/21,198.047337,LKR,0.005049298
15/6/21,197.987091,LKR,0.005050834
20/6/21,198.782465,LKR,0.005030625
27/6/21,199.118364,LKR,0.005022138
1/7/21,199.100909,LKR,0.005022579
11/7/21,198.863879,LKR,0.005028565
14/7/21,198.908916,LKR,0.005027427
20/7/21,199.523755,LKR,0.005011935
25/7/21,199.414142,LKR,0.005014689
26/7/21,199.462304,LKR,0.005013479
31/7/21,199.275719,LKR,0.005018173
4/8/21,199.471575,LKR,0.005013246
5/8/21,199.544784,LKR,0.005011406
13/8/21,199.566563,LKR,0.005010859
23/8/21,199.557392,LKR,0.00501109
26/8/21,199.333446,LKR,0.00501672
4/9/21,199.031275,LKR,0.005024336
9/9/21,199.775029,LKR,0.005005631
16/9/21,199.269437,LKR,0.005018331
19/9/21,199.509895,LKR,0.005012283
28/9/21,199.637074,LKR,0.00500909
4/10/21,199.851063,LKR,0.005003726
13/10/21,200.923094,LKR,0.004977029
16/10/21,201.255452,LKR,0.004968809
22/10/21,201.338544,LKR,0.004966759
28/10/21,202.005024,LKR,0.004950372
4/11/21,201.435486,LKR,0.004964369
5/11/21,201.379414,LKR,0.004965751
14/11/21,201.931634,LKR,0.004952171
15/11/21,201.852687,LKR,0.004954108
23/11/21,202.64147,LKR,0.004934824
25/11/21,202.396256,LKR,0.004940803
28/11/21,202.394483,LKR,0.004940846
2/12/21,202.572492,LKR,0.004936504
10/12/21,202.331974,LKR,0.004942373
18/12/21,201.889451,LKR,0.004953206
23/12/21,202.500613,LKR,0.004938257
28/12/21,202.732811,LKR,0.004932601
7/1/22,202.860153,LKR,0.004929504
9/1/22,201.683324,LKR,0.004958268
16/1/22,202.605659,LKR,0.004935696
25/1/22,202.889419,LKR,0.004928793
4/2/22,202.347005,LKR,0.004942005
7/2/22,202.749726,LKR,0.004932189
14/2/22,202.41832,LKR,0.004940264
17/2/22,202.561021,LKR,0.004936784
22/2/22,202.607105,LKR,0.004935661
28/2/22,201.946282,LKR,0.004951812
2/3/22,202.662811,LKR,0.004934304
12/3/22,254.536525,LKR,0.003928709
20/3/22,277.341232,LKR,0.003605667
27/3/22,290.731536,LKR,0.003439599
2/4/22,297.682874,LKR,0.00335928
9/4/22,315.163861,LKR,0.003172953
11/4/22,320.263522,LKR,0.003122429
19/4/22,330.016534,LKR,0.003030151
24/4/22,335.749784,LKR,0.002978408
25/4/22,339.799317,LKR,0.002942914
1/5/22,350.011374,LKR,0.00285705
5/5/20,1.414999,LYD,0.70671428
15/5/20,1.416343,LYD,0.706043663
18/5/20,1.417379,LYD,0.705527597
19/5/20,1.418567,LYD,0.704936743
23/5/20,1.42,LYD,0.704225352
27/5/20,1.413754,LYD,0.707336637
3/6/20,1.409631,LYD,0.709405511
11/6/20,1.400548,LYD,0.714006232
13/6/20,1.39489,LYD,0.716902408
18/6/20,1.397394,LYD,0.715617786
26/6/20,1.4,LYD,0.714285714
3/7/20,1.395,LYD,0.716845878
13/7/20,1.395415,LYD,0.716632686
20/7/20,1.391751,LYD,0.718519333
22/7/20,1.391666,LYD,0.718563218
28/7/20,1.381933,LYD,0.723624083
29/7/20,1.381021,LYD,0.724101951
4/8/20,1.375938,LYD,0.726776933
14/8/20,1.36933,LYD,0.730284154
17/8/20,1.372127,LYD,0.728795512
19/8/20,1.367752,LYD,0.731126695
21/8/20,1.367969,LYD,0.731010717
26/8/20,1.368712,LYD,0.730613891
1/9/20,1.362035,LYD,0.734195524
3/9/20,1.360001,LYD,0.735293577
11/9/20,1.375,LYD,0.727272727
12/9/20,1.375,LYD,0.727272727
17/9/20,1.367465,LYD,0.731280142
22/9/20,1.365652,LYD,0.732250969
1/10/20,1.373903,LYD,0.727853422
11/10/20,1.371692,LYD,0.729026633
15/10/20,1.368703,LYD,0.730618695
22/10/20,1.362177,LYD,0.734118987
24/10/20,1.365,LYD,0.732600733
28/10/20,1.362925,LYD,0.733716089
31/10/20,1.365,LYD,0.732600733
2/11/20,1.370964,LYD,0.729413756
11/11/20,1.361409,LYD,0.73453312
12/11/20,1.362066,LYD,0.734178814
17/11/20,1.35,LYD,0.740740741
26/11/20,1.353034,LYD,0.739079727
4/12/20,1.35,LYD,0.740740741
10/12/20,1.344899,LYD,0.743550259
13/12/20,1.348506,LYD,0.741561402
18/12/20,1.345,LYD,0.743494424
27/12/20,1.343302,LYD,0.744434237
29/12/20,1.339619,LYD,0.746480902
6/1/21,31.941335,LYD,0.031307395
13/1/21,4.449742,LYD,0.224732131
21/1/21,4.455231,LYD,0.224455253
26/1/21,4.460943,LYD,0.22416785
31/1/21,4.459807,LYD,0.22422495
3/2/21,4.469998,LYD,0.223713747
11/2/21,4.457879,LYD,0.224321925
12/2/21,4.455,LYD,0.224466891
22/2/21,4.45995,LYD,0.22421776
25/2/21,4.448141,LYD,0.224813017
26/2/21,4.448141,LYD,0.224813017
2/3/21,4.442929,LYD,0.225076746
7/3/21,4.472126,LYD,0.223607296
17/3/21,4.497773,LYD,0.222332252
25/3/21,4.499999,LYD,0.222222272
1/4/21,4.540639,LYD,0.22023332
7/4/21,4.53617,LYD,0.220450292
8/4/21,4.521476,LYD,0.221166716
18/4/21,4.504679,LYD,0.2219914
23/4/21,4.48,LYD,0.223214286
2/5/21,4.490289,LYD,0.222702815
4/5/21,4.488162,LYD,0.222808357
6/5/21,4.4886,LYD,0.222786615
12/5/21,4.463973,LYD,0.224015692
13/5/21,4.470001,LYD,0.223713596
22/5/21,4.46,LYD,0.224215247
27/5/21,4.448255,LYD,0.224807256
3/6/21,4.444999,LYD,0.224971929
10/6/21,4.4494,LYD,0.224749404
14/6/21,4.469013,LYD,0.223763055
17/6/21,4.467006,LYD,0.22386359
25/6/21,4.5,LYD,0.222222222
5/7/21,4.514113,LYD,0.221527463
8/7/21,4.515688,LYD,0.221450198
15/7/21,4.518407,LYD,0.221316938
20/7/21,4.512389,LYD,0.221612099
28/7/21,4.51613,LYD,0.221428524
2/8/21,4.506583,LYD,0.221897611
8/8/21,4.526002,LYD,0.22094555
9/8/21,4.508888,LYD,0.221784174
13/8/21,4.523129,LYD,0.22108589
16/8/21,4.51422,LYD,0.221522212
21/8/21,4.533315,LYD,0.220589127
24/8/21,4.527159,LYD,0.220889083
25/8/21,4.524565,LYD,0.221015722
28/8/21,4.522263,LYD,0.221128227
3/9/21,4.510695,LYD,0.221695326
7/9/21,4.50905,LYD,0.221776206
15/9/21,4.507497,LYD,0.221852616
19/9/21,4.51241,LYD,0.221611068
25/9/21,4.533255,LYD,0.220592047
30/9/21,4.544251,LYD,0.220058267
7/10/21,4.554925,LYD,0.219542583
11/10/21,4.557421,LYD,0.219422344
14/10/21,4.560963,LYD,0.219251943
20/10/21,4.557569,LYD,0.219415219
25/10/21,4.539646,LYD,0.220281493
2/11/21,4.555004,LYD,0.219538775
5/11/21,4.552812,LYD,0.219644475
7/11/21,4.554976,LYD,0.219540125
17/11/21,4.590709,LYD,0.217831276
19/11/21,4.586969,LYD,0.218008886
28/11/21,4.6131,LYD,0.21677397
30/11/21,4.599956,LYD,0.217393384
10/12/21,4.593455,LYD,0.217701055
15/12/21,4.607024,LYD,0.217059863
16/12/21,4.605082,LYD,0.217151399
22/12/21,4.603061,LYD,0.217246741
26/12/21,4.599458,LYD,0.217416922
2/1/22,4.594662,LYD,0.217643866
6/1/22,4.595857,LYD,0.217587275
8/1/22,4.597145,LYD,0.217526313
18/1/22,4.574934,LYD,0.218582388
21/1/22,4.586406,LYD,0.218035647
23/1/22,4.583637,LYD,0.218167364
24/1/22,4.580994,LYD,0.218293235
30/1/22,4.59434,LYD,0.21765912
8/2/22,4.578217,LYD,0.218425645
11/2/22,4.579312,LYD,0.218373415
14/2/22,4.583513,LYD,0.218173266
21/2/22,4.586776,LYD,0.218018059
25/2/22,4.583968,LYD,0.21815161
26/2/22,4.584844,LYD,0.218109929
1/3/22,4.613503,LYD,0.216755034
3/3/22,4.617387,LYD,0.216572707
7/3/22,4.630991,LYD,0.215936503
9/3/22,4.66064,LYD,0.214562807
16/3/22,4.660335,LYD,0.214576849
17/3/22,4.655587,LYD,0.214795685
25/3/22,4.665904,LYD,0.21432074
2/4/22,4.646743,LYD,0.215204499
12/4/22,4.694356,LYD,0.213021765
17/4/22,4.720015,LYD,0.211863733
27/4/22,4.745801,LYD,0.210712586
4/5/20,39.860012,MUR,0.0250878
7/5/20,39.999999,MUR,0.025000001
14/5/20,40.149987,MUR,0.024906608
20/5/20,39.999999,MUR,0.025000001
23/5/20,39.834936,MUR,0.025103592
29/5/20,40.049996,MUR,0.024968792
7/6/20,39.80085,MUR,0.025125092
10/6/20,40.040003,MUR,0.024975023
11/6/20,39.749989,MUR,0.02515724
20/6/20,40.0,MUR,0.025
30/6/20,40.149999,MUR,0.024906601
10/7/20,39.94,MUR,0.025037556
20/7/20,40.049443,MUR,0.024969136
29/7/20,39.699991,MUR,0.025188923
7/8/20,39.68,MUR,0.025201613
9/8/20,39.699011,MUR,0.025189544
12/8/20,40.0,MUR,0.025
20/8/20,39.709999,MUR,0.025182574
27/8/20,39.74999,MUR,0.025157239
1/9/20,39.650007,MUR,0.025220677
8/9/20,39.852117,MUR,0.02509277
11/9/20,39.797424,MUR,0.025127254
18/9/20,39.756075,MUR,0.025153389
23/9/20,39.860017,MUR,0.025087797
25/9/20,39.90027,MUR,0.025062487
26/9/20,39.90027,MUR,0.025062487
4/10/20,39.84646,MUR,0.025096332
8/10/20,39.74999,MUR,0.025157239
15/10/20,39.849985,MUR,0.025094112
19/10/20,39.910013,MUR,0.025056369
27/10/20,39.851902,MUR,0.025092905
2/11/20,40.100524,MUR,0.02493733
12/11/20,39.850001,MUR,0.025094102
17/11/20,39.90001,MUR,0.02506265
23/11/20,39.900011,MUR,0.02506265
24/11/20,39.899989,MUR,0.025062664
3/12/20,40.19999,MUR,0.024875628
9/12/20,39.899661,MUR,0.02506287
18/12/20,39.349585,MUR,0.025413229
21/12/20,39.350511,MUR,0.025412631
27/12/20,39.527597,MUR,0.02529878
30/12/20,39.501544,MUR,0.025315466
9/1/21,39.378317,MUR,0.025394686
18/1/21,39.500003,MUR,0.025316454
25/1/21,39.450234,MUR,0.025348392
1/2/21,39.600153,MUR,0.025252428
10/2/21,39.74971,MUR,0.025157416
18/2/21,39.749997,MUR,0.025157235
27/2/21,39.860504,MUR,0.02508749
4/3/21,39.849765,MUR,0.025094251
12/3/21,40.156456,MUR,0.024902596
19/3/21,40.247818,MUR,0.024846067
25/3/21,40.249988,MUR,0.024844728
30/3/21,40.346799,MUR,0.024785114
9/4/21,40.549999,MUR,0.024660913
16/4/21,40.399999,MUR,0.024752476
18/4/21,40.389235,MUR,0.024759073
20/4/21,40.65001,MUR,0.02460024
24/4/21,40.406211,MUR,0.02474867
3/5/21,40.449784,MUR,0.024722011
12/5/21,40.349989,MUR,0.024783154
21/5/21,40.7,MUR,0.024570025
24/5/21,40.650012,MUR,0.024600239
28/5/21,40.449984,MUR,0.024721889
3/6/21,40.903647,MUR,0.024447698
12/6/21,40.697172,MUR,0.024571732
18/6/21,40.895623,MUR,0.024452495
22/6/21,40.947426,MUR,0.024421559
26/6/21,40.943021,MUR,0.024424187
4/7/21,43.100625,MUR,0.02320152
10/7/21,42.499998,MUR,0.023529413
20/7/21,42.539999,MUR,0.023507288
30/7/21,42.444566,MUR,0.023560142
3/8/21,42.52981,MUR,0.02351292
5/8/21,42.651079,MUR,0.023446066
14/8/21,42.401435,MUR,0.023584107
23/8/21,42.354353,MUR,0.023610324
25/8/21,42.703974,MUR,0.023417024
29/8/21,42.661663,MUR,0.023440249
30/8/21,42.660787,MUR,0.02344073
2/9/21,42.356917,MUR,0.023608895
8/9/21,42.311337,MUR,0.023634328
16/9/21,43.009072,MUR,0.023250909
25/9/21,42.718872,MUR,0.023408858
5/10/21,42.712137,MUR,0.023412549
6/10/21,42.483219,MUR,0.023538706
9/10/21,42.587619,MUR,0.023481003
16/10/21,43.04701,MUR,0.023230417
22/10/21,42.751014,MUR,0.023391258
27/10/21,43.448883,MUR,0.023015551
5/11/21,43.125655,MUR,0.023188054
15/11/21,43.154867,MUR,0.023172357
19/11/21,43.274572,MUR,0.023108259
24/11/21,43.842833,MUR,0.022808745
1/12/21,43.677113,MUR,0.022895286
7/12/21,42.936726,MUR,0.023290085
10/12/21,43.622699,MUR,0.022923845
12/12/21,43.646469,MUR,0.022911361
13/12/21,43.643257,MUR,0.022913047
16/12/21,43.074296,MUR,0.023215702
17/12/21,43.849205,MUR,0.022805431
22/12/21,43.835466,MUR,0.022812578
25/12/21,43.681479,MUR,0.022892998
28/12/21,43.664843,MUR,0.02290172
1/1/22,43.589029,MUR,0.022941553
2/1/22,43.475518,MUR,0.023001451
12/1/22,43.819076,MUR,0.022821111
13/1/22,43.752916,MUR,0.022855619
14/1/22,43.764975,MUR,0.022849322
23/1/22,43.672677,MUR,0.022897612
1/2/22,43.689519,MUR,0.022888785
2/2/22,43.984303,MUR,0.022735384
7/2/22,43.831421,MUR,0.022814684
11/2/22,43.746622,MUR,0.022858908
19/2/22,43.846324,MUR,0.022806929
23/2/22,43.984683,MUR,0.022735187
2/3/22,44.293619,MUR,0.022576615
12/3/22,44.499826,MUR,0.022471998
14/3/22,44.371519,MUR,0.022536979
22/3/22,44.618565,MUR,0.022412195
30/3/22,44.307792,MUR,0.022569394
2/4/22,44.635258,MUR,0.022403814
4/4/22,44.681842,MUR,0.022380456
12/4/22,43.233702,MUR,0.023130103
22/4/22,42.885814,MUR,0.023317734
24/4/22,42.898481,MUR,0.023310849
2/5/22,42.681931,MUR,0.023429118
4/5/22,42.951983,MUR,0.023281812
7/5/20,24.32784,MXN,0.04110517
14/5/20,24.237792,MXN,0.041257884
21/5/20,23.240538,MXN,0.043028264
24/5/20,22.730399,MXN,0.043993948
2/6/20,21.797521,MXN,0.045876777
8/6/20,21.499871,MXN,0.046511907
12/6/20,22.257685,MXN,0.044928302
15/6/20,22.194896,MXN,0.045055404
22/6/20,22.449972,MXN,0.044543485
25/6/20,22.677058,MXN,0.044097431
2/7/20,22.460476,MXN,0.044522654
6/7/20,22.337298,MXN,0.044768172
12/7/20,22.452,MXN,0.044539462
15/7/20,22.336873,MXN,0.044769024
21/7/20,22.318463,MXN,0.044805953
25/7/20,22.285599,MXN,0.044872027
27/7/20,21.938555,MXN,0.045581853
1/8/20,22.283041,MXN,0.044877178
11/8/20,22.416937,MXN,0.044609127
17/8/20,22.159219,MXN,0.045127944
23/8/20,21.956424,MXN,0.045544757
24/8/20,21.996269,MXN,0.045462255
31/8/20,21.921044,MXN,0.045618265
10/9/20,21.433385,MXN,0.046656186
13/9/20,21.27628,MXN,0.047000697
16/9/20,20.963299,MXN,0.047702416
19/9/20,21.129598,MXN,0.047326977
23/9/20,22.370206,MXN,0.044702315
2/10/20,21.594998,MXN,0.04630702
4/10/20,21.6301,MXN,0.046231871
6/10/20,21.722231,MXN,0.046035787
12/10/20,21.219509,MXN,0.047126444
20/10/20,21.099292,MXN,0.047394955
27/10/20,21.06625,MXN,0.047469293
31/10/20,21.186399,MXN,0.047200093
10/11/20,20.311399,MXN,0.049233438
15/11/20,20.400449,MXN,0.049018529
23/11/20,20.156663,MXN,0.049611387
1/12/20,20.03471,MXN,0.049913375
10/12/20,20.006312,MXN,0.049984225
12/12/20,20.13405,MXN,0.049667106
14/12/20,20.243128,MXN,0.04939948
20/12/20,19.998549,MXN,0.050003628
21/12/20,19.975434,MXN,0.050061491
23/12/20,20.0676,MXN,0.049831569
2/1/21,19.882197,MXN,0.050296252
5/1/21,19.880005,MXN,0.050301798
14/1/21,19.715287,MXN,0.050722062
15/1/21,19.800001,MXN,0.050505048
19/1/21,19.654866,MXN,0.050877986
26/1/21,19.999425,MXN,0.050001438
3/2/21,20.201308,MXN,0.049501745
11/2/21,19.9725,MXN,0.050068845
15/2/21,19.972142,MXN,0.050069742
17/2/21,20.228605,MXN,0.049434946
21/2/21,20.463045,MXN,0.048868582
22/2/21,20.7293,MXN,0.048240896
1/3/21,20.653664,MXN,0.048417559
8/3/21,21.512799,MXN,0.046483956
17/3/21,20.404788,MXN,0.049008105
